_r,RA_ICRS,DE_ICRS,rgeo,b_rgeo,B_rgeo,phot_g_mean_mag,bp_rp,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error
4.8618,87.19700479958,13.44320422851,463.614044,387.251434,566.763,18.94716002401352,2.271445605697632,0.00527,0.138494,0.035438
4.8724,87.23220751127,13.38957504407,1091.81018,848.544312,1333.37537,17.88997229573059,1.6212574763031005,0.003541,0.052883,0.016118
4.9334,87.22242238431,13.33430718559,1813.73059,1631.19958,1992.31604,15.728887987297057,0.8553380073146819,0.002843,0.011258,0.005415
4.9389,87.15039161561,13.29410072185,5098.85205,4305.19336,6222.84033,15.334306061531066,0.39369305496025087,0.00282,0.004502,0.005148
4.9767,87.11992430102,13.45408827341,693.173645,649.932556,748.376221,16.99389660636902,1.7687153772659303,0.003036,0.048952,0.010597
4.982,87.2335558282,13.36027609525,2424.48779,2155.28467,2782.44653,15.287177241046905,0.6527670098152161,0.002812,0.00461,0.004473
4.9907,87.16580671579,13.4581304044,2442.25854,1989.0509,2946.97632,15.90378002658844,0.6583710374031067,0.002859,0.009277,0.007795
5.0396,87.23029421143,13.34596587333,1517.23499,1407.99548,1627.60815,15.428370444347383,0.7443993518371581,0.002837,0.006146,0.004707
5.0632,87.18415259744,13.45391941695,705.546265,601.89679,847.067932,18.043752961631775,2.1130019139289855,0.003976,0.068601,0.021213
5.1022,87.17053824869,13.29379760284,2536.63721,2183.10864,2954.87036,15.65264003118515,0.673828031042099,0.002845,0.008415,0.005567
5.1123,87.22728831688,13.41620395065,188.033051,183.956161,192.929413,17.71743,2.803841,0.003076,0.045211,0.007484
5.1338,87.16424560056,13.29200720174,5331.25586,4344.30029,6471.00195,15.207309061531067,0.6577160549602508,0.002812,0.004645,0.005765
5.1342,87.18810058392,13.29936867201,347.915894,346.282715,349.421539,12.031546167865754,0.6738411513233185,0.002906,0.004716,0.004548
5.1695,87.06436427602,13.39898097137,688.431641,613.264893,769.484741,17.49700098620987,1.749938019083023,0.003216,0.058817,0.016793
5.1769,87.23850081317,13.37846252517,2208.80957,1905.90491,2845.64868,16.35688402441406,0.915700001335144,0.002942,0.009553,0.008372
5.2214,87.23873111043,13.38611664156,1383.77527,1294.79944,1494.82007,15.014249061531068,0.801923054960251,0.002793,0.004824,0.004191
5.2375,87.0819005214,13.43344663222,889.595947,878.43103,906.193787,12.811230978351594,0.5148869713420868,0.002767,0.002931,0.003828
5.2719,87.18748814876,13.29655089889,1861.2937,1642.9989,2149.23853,15.63577096372223,0.9187929833011628,0.002822,0.007392,0.005422
5.2824,87.13490913432,13.28958128593,2108.36987,1971.06494,2282.15186,14.84074798620987,0.6233440190830231,0.002784,0.005721,0.004317
5.315,87.21560019834,13.4376898174,2146.19116,2029.16614,2315.94434,14.266075975448608,0.3443020988006592,0.002778,0.003697,0.004168
5.4182,87.06099461991,13.35027377413,3989.70679,3413.50586,4840.13428,14.921577047988892,1.1017310253486634,0.002798,0.004722,0.004556
5.4548,87.14438765606,13.46717340933,4700.36768,4110.17188,5421.41406,14.143912042304994,1.1013120136756898,0.002784,0.004815,0.003968
5.4787,87.17979384956,13.2898813538,270.732269,269.182129,272.804413,9.940629312458038,0.38146331524276733,0.002789,0.002813,0.003793
5.4945,87.24157005287,13.3559013828,591.851624,537.144958,676.814941,17.55378256450653,2.3618728629608152,0.003489,0.046903,0.007002
5.5127,87.20700356688,13.30328651496,2122.75928,1825.01599,2459.64087,15.85017296372223,0.6967099833011627,0.002843,0.007315,0.006861
5.5385,87.17272587374,13.46599741362,5297.87354,4932.85059,5680.17236,11.95875202658844,0.6086020374031067,0.002777,0.003145,0.003892
5.5591,87.13804076118,13.28447592956,2519.60645,1956.34631,3174.26855,16.58258803118515,0.7682890310420989,0.002964,0.01511,0.007097
5.5856,87.20137043064,13.45486059236,1476.23767,1343.30859,1690.8103,15.666890554275511,0.756945286705017,0.002847,0.011266,0.008032
5.5909,87.24530531735,13.38394659378,359.607758,353.634277,364.138214,14.88789208914566,1.3820431970405578,0.002802,0.004614,0.004101
5.5949,87.1865016155,13.46257297175,4272.70068,3449.49609,5441.03467,15.98521702658844,0.5938900374031066,0.002868,0.010071,0.008065
5.5984,87.22800537765,13.32236229654,482.377289,476.205261,489.392334,14.042023692878724,0.9975387753753662,0.002769,0.003603,0.003987
5.6408,87.24522722657,13.39147739917,1131.1626,1106.79272,1158.87183,13.690587016555787,0.7246600430011749,0.002766,0.003061,0.003864
5.6802,87.24476538448,13.35561332463,1549.94885,1316.26672,1857.93848,16.882624608974456,1.3458802796440124,0.003097,0.021143,0.013328
5.6983,87.0876040802,13.30325097333,1842.36108,1728.63257,1989.59326,14.846034242328644,0.6144571780223846,0.002792,0.004817,0.004512
5.786,87.21330429776,13.30234864925,1641.01038,1465.07312,1804.12256,15.952765997886658,0.8520634289264679,0.002849,0.017455,0.005556
5.8294,87.20782818348,13.45551927934,1088.62573,1063.38647,1114.93091,13.271762374946594,0.6040243423309326,0.00277,0.003193,0.003872
5.8382,87.17438003115,13.28208688596,2157.90576,1774.86816,2614.99731,16.603775963722228,0.9532369833011627,0.002926,0.013303,0.006642
5.8646,87.20438294596,13.29433660573,3094.38916,2692.43726,3496.9917,15.13883905367279,0.7522730370216371,0.0028,0.005319,0.004722
5.8719,87.24950734709,13.36320168758,470.320923,460.826508,480.768188,14.996722044727326,1.278611030851364,0.002793,0.005663,0.004308
5.8806,87.08507825061,13.30134554608,1060.28259,1042.68164,1084.5343,12.786321067214965,0.3654900368309021,0.00277,0.002912,0.003857
5.9069,87.07680684575,13.44457173739,2801.29028,2367.65869,3418.74634,15.897119958038331,1.0278240014305116,0.00287,0.015335,0.006217
5.907,87.04995126912,13.36064310428,5267.88086,4170.02246,6560.54443,15.172432047988892,1.2477600253486634,0.002806,0.007888,0.004854
5.9689,87.08942961156,13.4566890202,946.091553,932.245239,960.163086,13.04360587682724,0.8873139473724365,0.002766,0.003039,0.003862
5.9719,87.2443960927,13.33843733245,908.273743,885.497498,932.542603,14.301967316581726,0.8470629976482391,0.002772,0.003811,0.00394
6.0248,87.07657389075,13.44715413526,1437.68042,1406.75806,1467.22473,12.275286680267333,0.12339573902511591,0.002777,0.002945,0.003864
6.0412,87.0463661357,13.37859176708,1653.93445,1582.86401,1722.13477,13.878268001926422,0.4065429953556061,0.002773,0.003381,0.004037
6.0499,87.17681093443,13.27905855038,3065.01416,2700.56689,3570.64648,15.08384505367279,0.44638303702163695,0.002794,0.005621,0.00467
6.0737,87.1543528509,13.2752811417,1437.21606,1393.20154,1483.64502,13.698307970493317,0.6273070130081178,0.002768,0.003036,0.003864
6.0792,87.06573635984,13.31666645351,1741.44519,1649.70251,1844.33362,14.534843992980957,0.6241310189876557,0.002785,0.004374,0.004095
6.0855,87.21131174037,13.45833682365,2833.09326,2264.95557,3567.23608,16.192598345962523,0.6383131034698486,0.002928,0.018785,0.009002
6.1224,87.08576571521,13.45721023343,2009.71851,1727.16968,2314.44092,15.546180972667695,0.8592419894714356,0.002869,0.007684,0.005004
6.1292,87.07649400554,13.30332288755,1931.55542,1767.19543,2102.2688,15.525408000839235,0.8929419773216247,0.002855,0.005085,0.005886
6.1917,87.10497219201,13.46992921608,1021.98395,912.967163,1162.50879,16.475992992980956,1.2846020189876557,0.002918,0.017217,0.006382
